pair_id,side,sequence,frame_index,condition,repetition,iou,iou_float,physical_skip,pred_x_float,pred_y_float,pred_w_float,pred_h_float,pred_x_int,pred_y_int,pred_w_int,pred_h_int,gt_x,gt_y,gt_w,gt_h,initialization_frame,branch_frame_executed
R3-D11,control,David2,276,whole_mrm1_physical_skip,1,0.6881720430107527,0.6944196868378849,True,64.23886203765869,87.48964309692383,24.217329025268555,24.7918701171875,64,87,24,24,61.0,83.0,27.0,31.0,False,True
R3-D11,control,David2,277,whole_mrm1_physical_skip,1,0.8028673835125448,0.7899360419175016,True,59.783549308776855,86.6187391281128,24.903078079223633,28.4335880279541,59,86,24,28,58.0,83.0,27.0,31.0,False,True
R3-D11,control,David2,278,whole_mrm1_physical_skip,1,0.8387096774193549,0.7729578770084935,True,56.61216735839844,87.1720142364502,26.19268035888672,27.689823150634766,56,87,26,27,55.0,83.0,27.0,31.0,False,True
R3-D11,control,David2,279,whole_mrm1_physical_skip,1,0.8064516129032258,0.8044310509302338,True,53.26569747924805,87.31924533843994,26.15471649169922,26.77522087097168,53,87,26,26,52.0,84.0,26.0,30.0,False,True
R3-D11,control,David2,280,whole_mrm1_physical_skip,1,0.7779111644657863,0.7551350593544014,True,51.32909107208252,85.54130458831787,25.509931564331055,27.315027236938477,51,85,25,27,49.0,83.0,26.0,31.0,False,True
R3-D11,control,David2,281,whole_mrm1_physical_skip,1,0.7857974388824214,0.7363652042976024,True,44.29998588562012,86.18495655059814,26.535030364990234,29.462682723999023,44,86,26,29,43.0,83.0,26.0,30.0,False,True
R3-D11,control,David2,282,whole_mrm1_physical_skip,1,0.8974358974358975,0.8377919816851377,True,44.29853057861328,85.87602138519287,25.111488342285156,28.438051223754883,44,85,25,28,44.0,83.0,26.0,30.0,False,True
R3-D11,control,David2,283,whole_mrm1_physical_skip,1,0.8364312267657993,0.7542648242002236,True,42.25994873046874,86.83970069885254,26.192680358886726,27.689823150634766,42,86,26,27,41.0,83.0,26.0,30.0,False,True
R3-D11,control,David2,284,whole_mrm1_physical_skip,1,0.7144563918757467,0.7415501204087424,True,41.629401206970215,86.52383613586426,23.10038185119629,26.868709564208984,41,86,23,26,38.0,83.0,27.0,31.0,False,True
R3-D11,control,David2,285,whole_mrm1_physical_skip,1,0.7741935483870968,0.7683146666132182,True,38.40347671508789,86.72157955169678,24.32666778564453,26.882875442504883,38,86,24,26,36.0,83.0,26.0,31.0,False,True
R3-D01,control,David3,195,whole_mrm1_physical_skip,1,0.8059675449310766,0.7912166744552921,True,387.6801128387451,188.4353256225586,38.96223831176758,150.22230529785156,387,188,38,150,389.0,189.0,31.0,150.0,False,True
R3-D01,control,David3,196,whole_mrm1_physical_skip,1,0.905726529022205,0.8801580368804252,True,386.5263042449951,189.7107391357422,34.48195266723633,151.84976196289062,386,189,34,151,389.0,189.0,31.0,150.0,False,True
R3-D01,control,David3,197,whole_mrm1_physical_skip,1,0.8399853533504211,0.8246123344202112,True,383.63638496398926,191.9481658935547,36.13496017456055,150.45785522460938,383,191,36,150,384.0,189.0,31.0,150.0,False,True
R3-D01,control,David3,198,whole_mrm1_physical_skip,1,0.8942884801548887,0.8933141939337058,True,381.6139278411865,189.12265014648438,34.13315200805664,151.20318603515625,381,189,34,151,382.0,191.0,31.0,150.0,False,True
R3-D01,control,David3,199,whole_mrm1_physical_skip,1,0.7384693360364927,0.7279561527343933,True,376.2187919616699,196.02843475341797,40.838035583496094,141.9979705810547,376,196,40,141,381.0,193.0,31.0,150.0,False,True
R3-D01,control,David3,200,whole_mrm1_physical_skip,1,0.7028698271761534,0.7076460020230997,True,374.6995315551758,193.78125,42.242034912109375,145.5902099609375,374,193,42,145,377.0,195.0,31.0,150.0,False,True
R3-D01,control,David3,201,whole_mrm1_physical_skip,1,0.6214203894616266,0.6236969765056594,True,370.5807704925537,193.08776092529297,47.094242095947266,142.94593811035156,370,193,47,142,375.0,195.0,31.0,150.0,False,True
R3-D01,control,David3,202,whole_mrm1_physical_skip,1,0.8236983842010772,0.8151372558115877,True,371.65084648132324,190.9664306640625,36.95619583129883,153.65737915039062,371,190,36,153,375.0,195.0,31.0,150.0,False,True
R3-D01,control,David3,203,whole_mrm1_physical_skip,1,0.8247084548104956,0.8184127731701812,True,371.64948654174805,192.91708374023438,36.892234802246094,149.86160278320312,371,192,36,149,375.0,195.0,31.0,150.0,False,True
R3-D01,control,David3,204,whole_mrm1_physical_skip,1,0.8276294570865437,0.8210426704885909,True,368.48706245422363,190.46316528320312,37.5440788269043,150.85015869140625,368,190,37,150,372.0,191.0,31.0,150.0,False,True
R3-D01,control,David3,205,whole_mrm1_physical_skip,1,0.8282660770222959,0.8014897367029259,True,366.52050018310547,193.3898696899414,37.834716796875,145.8750457763672,366,193,37,145,372.0,191.0,31.0,147.0,False,True
R3-D01,control,David3,206,whole_mrm1_physical_skip,1,0.8817724458204335,0.8581790096606844,True,366.61964416503906,191.64859008789062,34.48027038574219,152.7408447265625,366,191,34,152,369.0,191.0,31.0,147.0,False,True
R3-D01,control,David3,207,whole_mrm1_physical_skip,1,0.8438888888888889,0.8324278800501923,True,366.9742908477783,188.5749282836914,36.25956344604492,150.97666931152344,366,188,36,150,369.0,191.0,31.0,147.0,False,True
R3-D01,control,David3,208,whole_mrm1_physical_skip,1,0.8061844284925456,0.7952662794787734,True,367.23898696899414,193.0349578857422,36.159278869628906,146.88421630859375,367,193,36,146,366.0,193.0,31.0,147.0,False,True
R3-D01,control,David3,209,whole_mrm1_physical_skip,1,0.6693595769682726,0.6501581583637497,True,359.5245704650879,193.83614349365234,46.728248596191406,148.58839416503906,359,193,46,148,366.0,193.0,31.0,147.0,False,True
R3-D01,control,David3,210,whole_mrm1_physical_skip,1,0.540954415954416,0.5344575618245829,True,359.3421974182129,194.3695526123047,54.41425323486328,156.69427490234375,359,194,54,156,364.0,198.0,31.0,147.0,False,True
R3-D01,control,David3,211,whole_mrm1_physical_skip,1,0.6446038951530239,0.6348005489138884,True,358.59538078308105,198.23104095458984,47.77238845825195,142.1315460205078,358,198,47,142,364.0,198.0,31.0,147.0,False,True
R3-D01,control,David3,212,whole_mrm1_physical_skip,1,0.7245670085757525,0.7197018361943116,True,361.75933837890625,198.59847259521484,41.47383117675781,139.7871551513672,361,198,41,139,364.0,198.0,31.0,147.0,False,True
R3-D01,control,David3,213,whole_mrm1_physical_skip,1,0.7586993725042784,0.7546132101386329,True,365.3281784057617,193.68682861328125,34.0640869140625,138.98687744140625,365,193,34,138,364.0,198.0,31.0,147.0,False,True
R3-D01,control,David3,214,whole_mrm1_physical_skip,1,0.802668259657507,0.8108423514196517,True,362.2500057220459,191.85611724853516,34.11795425415039,146.40464782714844,362,191,34,146,364.0,198.0,29.0,141.0,False,True
R3-D01,control,David3,215,whole_mrm1_physical_skip,1,0.8017647058823529,0.7758028753570055,True,361.05904960632324,189.5810089111328,34.9832649230957,150.1177978515625,361,189,34,150,361.0,196.0,29.0,141.0,False,True
R3-D01,control,David3,216,whole_mrm1_physical_skip,1,0.7947521865889213,0.7899304614296712,True,356.7850170135498,190.17555236816406,35.1447639465332,147.2880859375,356,190,35,147,360.0,195.0,29.0,141.0,False,True
R3-D01,control,David3,217,whole_mrm1_physical_skip,1,0.7811639795517106,0.7879470775484432,True,359.7749900817871,190.63258361816406,35.18199920654297,142.91436767578125,359,190,35,142,360.0,195.0,29.0,141.0,False,True
R3-D01,control,David3,218,whole_mrm1_physical_skip,1,0.7153504880212955,0.7190686731340014,True,353.85723876953125,191.62265014648438,39.27888488769531,143.86019897460938,353,191,39,143,356.0,195.0,29.0,141.0,False,True
R3-D01,control,David3,219,whole_mrm1_physical_skip,1,0.7349862258953168,0.7238282710123695,True,351.46422386169434,192.01747131347656,38.676517486572266,141.33718872070312,351,192,38,141,356.0,195.0,29.0,141.0,False,True
R3-D01,control,David3,220,whole_mrm1_physical_skip,1,0.6088445503275759,0.5968390615333359,True,344.1206932067871,190.7198028564453,46.805564880371094,146.37347412109375,344,190,46,146,356.0,195.0,29.0,141.0,False,True
R3-D01,control,David3,221,whole_mrm1_physical_skip,1,0.6468042609853528,0.6480039469355822,True,340.8422737121582,193.4217071533203,43.28461456298828,135.6053466796875,340,193,43,135,351.0,194.0,29.0,141.0,False,True
R3-D01,control,David3,222,whole_mrm1_physical_skip,1,0.6488896366083445,0.6447852083635597,True,342.0146598815918,191.2829360961914,42.48998260498047,136.2499542236328,342,191,42,136,351.0,194.0,29.0,141.0,False,True
R3-D01,control,David3,223,whole_mrm1_physical_skip,1,0.6557788944723618,0.6580872906794336,True,339.3621006011963,190.7955551147461,42.448970794677734,138.8090057373047,339,190,42,138,347.0,193.0,29.0,141.0,False,True
R3-D01,control,David3,224,whole_mrm1_physical_skip,1,0.7572218807621389,0.7926667475584614,True,342.5203437805176,189.08241271972656,33.80469512939453,136.747802734375,342,189,33,136,347.0,193.0,29.0,141.0,False,True
R3-D01,control,David3,225,whole_mrm1_physical_skip,1,0.7338999055712937,0.7239261296730657,True,340.3352222442627,192.61981201171875,38.56925582885742,134.10919189453125,340,192,38,134,344.0,191.0,29.0,141.0,False,True
R3-D01,control,David3,226,whole_mrm1_physical_skip,1,0.7573998839233894,0.758312224305591,True,338.2981491088867,191.97174835205078,37.006103515625,135.23292541503906,338,191,37,135,344.0,191.0,29.0,141.0,False,True
R3-D01,control,David3,227,whole_mrm1_physical_skip,1,0.6310185185185185,0.6269682900187047,True,332.1499710083008,189.84710693359375,45.287994384765625,144.00860595703125,332,189,45,144,341.0,191.0,29.0,141.0,False,True
R3-D01,control,David3,228,whole_mrm1_physical_skip,1,0.6733822776165272,0.6587836470418199,True,330.9042568206787,192.34202575683594,42.966922760009766,136.05691528320312,330,192,42,136,341.0,191.0,29.0,141.0,False,True
R3-D01,control,David3,229,whole_mrm1_physical_skip,1,0.6710828475534358,0.6600691087261876,True,326.9260711669922,195.0988006591797,41.83558654785156,131.48245239257812,326,195,41,131,336.0,191.0,29.0,141.0,False,True
R3-D01,control,David3,230,whole_mrm1_physical_skip,1,0.6713452424352898,0.6644253809526698,True,325.9402713775635,195.12587356567383,40.60512924194336,127.61531829833984,325,195,40,127,336.0,191.0,29.0,141.0,False,True
R3-D01,control,David3,231,whole_mrm1_physical_skip,1,0.7378993686627129,0.7394392697344472,True,325.21570587158203,192.06507110595703,37.006103515625,135.23292541503906,325,192,37,135,332.0,194.0,29.0,141.0,False,True
R3-D01,control,David3,232,whole_mrm1_physical_skip,1,0.7636146020347098,0.7604647913959036,True,325.0086498260498,194.31983947753906,36.3636360168457,132.8851318359375,325,194,36,132,332.0,194.0,29.0,141.0,False,True
R3-D01,control,David3,233,whole_mrm1_physical_skip,1,0.6666666666666666,0.7332019499677732,True,324.7329559326172,193.68695068359375,34.95326232910156,134.76535034179688,324,193,34,134,332.0,194.0,29.0,141.0,False,True
R3-D01,control,David3,195,baseline,1,0.7779305603300103,0.7597365278979629,False,387.5841464996338,192.22048950195312,39.96145248413086,146.03277587890625,387,192,39,146,389.0,189.0,31.0,150.0,False,True
R3-D01,control,David3,196,baseline,1,0.8322892428852694,0.816859424518755,False,384.1939239501953,189.23754119873047,37.38087463378906,151.8465118408203,384,189,37,151,389.0,189.0,31.0,150.0,False,True
R3-D01,control,David3,197,baseline,1,0.8473410189661584,0.8038198048405301,False,384.73137855529785,192.09490966796875,35.224788665771484,151.27044677734375,384,192,35,151,384.0,189.0,31.0,150.0,False,True
R3-D01,control,David3,198,baseline,1,0.8059675449310766,0.8110839451259658,False,379.57596588134766,190.65721893310547,38.090240478515625,150.13475036621094,379,190,38,150,382.0,191.0,31.0,150.0,False,True
R3-D01,control,David3,199,baseline,1,0.6290584415584416,0.6219693943350556,False,371.02025413513184,189.88097381591797,48.48855972290039,154.18589782714844,371,189,48,154,381.0,193.0,31.0,150.0,False,True
R3-D01,control,David3,200,baseline,1,0.6250350042005041,0.6286388155716487,False,371.62776947021484,191.79529571533203,47.304290771484375,148.66969299316406,371,191,47,148,377.0,195.0,31.0,150.0,False,True
R3-D01,control,David3,201,baseline,1,0.6834258524980175,0.6868401119119183,False,373.1997184753418,192.69032287597656,42.22789764404297,142.3287353515625,373,192,42,142,375.0,195.0,31.0,150.0,False,True
R3-D01,control,David3,202,baseline,1,0.6115702479338843,0.6130776817418921,False,367.0096549987793,188.7603759765625,48.314109802246094,155.15377807617188,367,188,48,155,375.0,195.0,31.0,150.0,False,True
R3-D01,control,David3,203,baseline,1,0.7930486944248412,0.7854671890616911,False,370.55798149108887,191.4302749633789,37.60591506958008,149.1598358154297,370,191,37,149,375.0,195.0,31.0,150.0,False,True
R3-D01,control,David3,204,baseline,1,0.7337278106508875,0.7358155056076414,False,366.0050792694092,188.84053802490234,41.49177932739258,151.9650115966797,366,188,41,151,372.0,191.0,31.0,150.0,False,True
R3-D01,control,David3,205,baseline,1,0.8685473037804644,0.8449136734554682,False,369.11402320861816,192.3034896850586,35.720577239990234,148.51991271972656,369,192,35,148,372.0,191.0,31.0,147.0,False,True
R3-D01,control,David3,206,baseline,1,0.8383002207505519,0.8212377694674662,False,364.79734992980957,191.53680419921875,36.3841667175293,151.4954833984375,364,191,36,151,369.0,191.0,31.0,147.0,False,True
R3-D01,control,David3,207,baseline,1,0.850272402780387,0.8401332889379212,False,365.9502773284912,192.1335220336914,36.281436920166016,147.3804473876953,365,192,36,147,369.0,191.0,31.0,147.0,False,True
R3-D01,control,David3,208,baseline,1,0.8048392794065701,0.7935654055796475,False,365.21124267578125,193.23436737060547,38.18428039550781,149.9574432373047,365,193,38,149,366.0,193.0,31.0,147.0,False,True
R3-D01,control,David3,209,baseline,1,0.6842342342342342,0.6655890901766005,False,360.75451469421387,193.9966583251953,45.50676345825195,148.75262451171875,360,193,45,148,366.0,193.0,31.0,147.0,False,True
R3-D01,control,David3,210,baseline,1,0.5523636363636364,0.5498797092892861,False,356.211727142334,195.82201385498047,55.07073211669922,150.4840545654297,356,195,55,150,364.0,198.0,31.0,147.0,False,True
R3-D01,control,David3,211,baseline,1,0.6362349610757254,0.6312580961299047,False,360.8751029968262,194.36231231689453,47.586997985839844,149.0841827392578,360,194,47,149,364.0,198.0,31.0,147.0,False,True
R3-D01,control,David3,212,baseline,1,0.5996052631578948,0.5951015350258214,False,361.0629425048828,193.10951232910156,50.08424377441406,152.89273071289062,361,193,50,152,364.0,198.0,31.0,147.0,False,True
R3-D01,control,David3,213,baseline,1,0.6678549287042778,0.6719659468775013,False,357.9532527923584,196.57652282714844,44.09250259399414,141.2435302734375,357,196,44,141,364.0,198.0,31.0,147.0,False,True
R3-D01,control,David3,214,baseline,1,0.7630144709641045,0.7632433303714438,False,361.48436546325684,191.9458236694336,36.411930084228516,147.1331024169922,361,191,36,147,364.0,198.0,29.0,141.0,False,True
R3-D01,control,David3,215,baseline,1,0.8057142857142857,0.7857247581500366,False,360.7638416290283,193.13724517822266,35.79279708862305,145.39552307128906,360,193,35,145,361.0,196.0,29.0,141.0,False,True
R3-D01,control,David3,216,baseline,1,0.796455005843397,0.7849963974455587,False,359.36452865600586,188.4680404663086,34.494468688964844,151.0080108642578,359,188,34,151,360.0,195.0,29.0,141.0,False,True
R3-D01,control,David3,217,baseline,1,0.7173684210526315,0.6982050007577763,False,354.70569801330566,189.72984313964844,38.989192962646484,150.2069091796875,354,189,38,150,360.0,195.0,29.0,141.0,False,True
R3-D01,control,David3,218,baseline,1,0.7280982905982906,0.7190672786537874,False,353.65393829345703,192.302001953125,39.447479248046875,144.154541015625,353,192,39,144,356.0,195.0,29.0,141.0,False,True
R3-D01,control,David3,219,baseline,1,0.560060265717025,0.5534232433310788,False,344.0521011352539,189.54014587402344,49.412506103515625,149.52810668945312,344,189,49,149,356.0,195.0,29.0,141.0,False,True
R3-D01,control,David3,220,baseline,1,0.6330465264499682,0.6263189445911224,False,343.7790012359619,192.47848510742188,44.849117279052734,140.50674438476562,343,192,44,140,356.0,195.0,29.0,141.0,False,True
R3-D01,control,David3,221,baseline,1,0.5488426262920367,0.5440137486628043,False,335.6233196258545,193.16022491455078,50.5731086730957,131.02891540527344,335,193,50,131,351.0,194.0,29.0,141.0,False,True
R3-D01,control,David3,222,baseline,1,0.6384419983065199,0.6342277353271012,False,339.673189163208,191.30236053466797,42.50236129760742,133.15464782714844,339,191,42,133,351.0,194.0,29.0,141.0,False,True
R3-D01,control,David3,223,baseline,1,0.7434431078682705,0.7428180790075473,False,343.53279304504395,191.69013214111328,36.41538619995117,132.1140594482422,343,191,36,132,347.0,193.0,29.0,141.0,False,True
R3-D01,control,David3,224,baseline,1,0.7319645884347334,0.740535381442345,False,341.1893672943115,189.92009735107422,37.146183013916016,138.60951232910156,341,189,37,138,347.0,193.0,29.0,141.0,False,True
R3-D01,control,David3,225,baseline,1,0.8017104216388226,0.8038884937639745,False,340.43464279174805,188.18646240234375,35.18199920654297,142.91436767578125,340,188,35,142,344.0,191.0,29.0,141.0,False,True
R3-D01,control,David3,226,baseline,1,0.7465238632093198,0.7324715212588367,False,337.05952072143555,191.61031341552734,38.911582946777344,137.76768493652344,337,191,38,137,344.0,191.0,29.0,141.0,False,True
R3-D01,control,David3,227,baseline,1,0.648279189449984,0.6441292438172138,False,332.386962890625,190.46701049804688,44.72276306152344,140.90640258789062,332,190,44,140,341.0,191.0,29.0,141.0,False,True
R3-D01,control,David3,228,baseline,1,0.6143138144953851,0.6161487443911602,False,326.52587890625,191.06757354736328,47.00083923339844,140.6811981201172,326,191,47,140,341.0,191.0,29.0,141.0,False,True
R3-D01,control,David3,229,baseline,1,0.6581011179709662,0.6575759140958118,False,327.40578269958496,192.84722137451172,43.23215103149414,136.8967742919922,327,192,43,136,336.0,191.0,29.0,141.0,False,True
